"gene","GTExN7MScountsREPROCESSED","GTExNFK9countsREPROCESSED","GTExO5YTcountsREPROCESSED","GDC2821countsREPROCESSED","GDC2828countsREPROCESSED","GDC2839countsREPROCESSED","padj","symbol","rank","rank_change"
"ENSG00000172346",9,7,28,3,2,2,0.000734920624425048,"CSDC2",3073,3707
"ENSG00000233340",0,0,0,82,99,5,0.000734920624425048,"AL139120.1",3074,-2068
"ENSG00000109685",520,182,296,6048,6254,4453,0.000735302055104392,"NSD2",3075,2502
"ENSG00000180549",73,355,2215,201,51,172,0.000735302055104392,"FUT7",3076,-646
"ENSG00000123143",4106,4139,7039,6436,4289,3207,0.000737145460707684,"PKN1",3077,394
"ENSG00000160741",4123,1520,3431,2774,1725,1344,0.000738016337179095,"CRTC2",3078,2036
"ENSG00000196655",305,329,956,350,404,311,0.000739578905684761,"TRAPPC4",3079,3269
"ENSG00000124466",32,25,28,15,10,12,0.000739773920415078,"LYPD3",3080,210
"ENSG00000224546",63,12,22,10,10,7,0.000741541327265984,"EIF4BP3",3081,23991
"ENSG00000102981",34,56,139,48,23,34,0.000741939742474693,"PARD6A",3082,432
"ENSG00000144278",7,3,16,0,0,0,0.000741939742474693,"GALNT13",3083,2432
"ENSG00000214078",2624,2285,7131,1912,2407,2649,0.000742652123916835,"CPNE1",3084,262
"ENSG00000142871",18,206,77,29,8,28,0.000744660624267249,"CCN1",3085,5183
"ENSG00000158717",3943,2119,2895,1938,2707,739,0.000747204348663565,"RNF166",3086,1090
"ENSG00000204397",107,562,2180,174,394,102,0.000747923992613099,"CARD16",3087,1916
"ENSG00000230751",1,0,0,118,53,24,0.000747923992613099,"AC007036.2",3088,-1789
"ENSG00000138079",2,0,1,69,69,55,0.000750959723174893,"SLC3A1",3089,2080
"ENSG00000130589",1109,732,3177,1154,1037,247,0.000752005867100585,"HELZ2",3090,2095
"ENSG00000164929",7,9,60,1213,373,234,0.000753362373770666,"BAALC",3091,537
"ENSG00000132613",11,7,30,391,173,186,0.000753844989202135,"MTSS2",3092,-2000
"ENSG00000285730",4,0,0,90,146,74,0.000754616363420693,"Z94721.3",3093,NA
"ENSG00000267369",370,243,57,120,21,4,0.000755782285042347,"TAF5LP1",3094,3027
"ENSG00000230897",20,50,23,6,15,1,0.000756970330209704,"RPS18P12",3095,9014
"ENSG00000140983",1907,2049,2089,2426,1271,912,0.00075714568124584,"RHOT2",3096,1540
"ENSG00000226891",4,5,20,131,211,174,0.00075714568124584,"LINC01359",3097,-1205
"ENSG00000272356",13,9,1,300,225,403,0.00075714568124584,"AL080317.2",3098,1096
"ENSG00000223546",14,7,4,286,171,200,0.000758600979662683,"LINC00630",3099,2765
"ENSG00000235286",4,0,1,122,90,56,0.000759861516137295,"AP000925.1",3100,2000
"ENSG00000088812",238,245,386,2988,3335,2025,0.000760984587498825,"ATRN",3101,1111
"ENSG00000115594",420,678,3367,491,48,4,0.000760984587498825,"IL1R1",3102,2001
"ENSG00000178381",607,495,424,391,438,240,0.000761561368253782,"ZFAND2A",3103,4129
"ENSG00000177679",20,2,38,3,3,1,0.000762518610122574,"SRRM3",3104,8989
"ENSG00000277586",32,2,156,9,0,0,0.000762929340485235,"NEFL",3105,2816
"ENSG00000103266",192,285,340,276,152,169,0.000763559512229751,"STUB1",3106,-1293
"ENSG00000254387",1,8,26,0,0,0,0.000763559512229751,"MYL12AP1",3107,NA
"ENSG00000211805",9,24,5,1,2,0,0.000764787414357991,"TRAV24",3108,-217
"ENSG00000223974",0,0,0,41,26,45,0.000764787414357991,"BNIP3P42",3109,-528
"ENSG00000267106",16,15,40,278,293,302,0.000765693712299208,"ZNF561-AS1",3110,-569
"ENSG00000224861",100,75,44,18,48,5,0.000767901970678258,"YBX1P1",3111,15612
"ENSG00000155592",16,19,31,230,337,373,0.00076991494041924,"ZKSCAN2",3112,659
"ENSG00000065609",10,0,76,0,0,1,0.000771743394015287,"SNAP91",3113,8376
"ENSG00000138193",12,19,23,310,243,178,0.000772156040989096,"PLCE1",3114,-522
"ENSG00000138386",76,81,207,1326,1131,1273,0.000772156040989096,"NAB1",3115,6718
"ENSG00000213760",30,9,69,14,3,8,0.000775295332735723,"ATP6V1G2",3116,1147
"ENSG00000231063",0,0,0,51,46,20,0.000776337677051084,"RPL6P6",3117,-812
"ENSG00000279348",10,4,14,141,167,176,0.000776862751986062,"AC012513.3",3118,494
"ENSG00000233877",0,0,0,55,34,25,0.000777416894830632,"AL606517.1",3119,-799
"ENSG00000260664",0,1,6,60,96,127,0.000778789556533788,"AC004158.1",3120,-491
"ENSG00000196296",929,309,73,222,99,56,0.000779098694327335,"ATP2A1",3121,3919
"ENSG00000005007",1919,1876,4997,3082,2474,1579,0.000780074518619326,"UPF1",3122,485
"ENSG00000204264",1121,1684,5635,1773,1966,883,0.000782118147258047,"PSMB8",3123,2940
"ENSG00000259116",5,3,0,187,154,67,0.000782118147258047,"AL049869.2",3124,-1856
"ENSG00000126456",1482,995,1570,1552,853,786,0.000783798960879024,"IRF3",3125,1058
"ENSG00000126777",364,484,1020,5620,7195,6214,0.000783798960879024,"KTN1",3126,853
"ENSG00000183199",37,23,29,15,13,12,0.000784421069009736,"HSP90AB3P",3127,7660
"ENSG00000147443",2759,2885,998,465,1666,429,0.000784538831316381,"DOK2",3128,2070
"ENSG00000213937",85,121,745,115,3,26,0.000785536413590997,"CLDN9",3129,1186
"ENSG00000269845",3,4,16,143,132,143,0.000785536413590997,"CCNYL6",3130,1166
"ENSG00000127364",11,0,15,678,137,218,0.000786486547026201,"TAS2R4",3131,2800
"ENSG00000280434",37,7,2,679,738,784,0.000788680334644573,"AL031595.3",3132,3709
"ENSG00000174013",32,50,100,508,1058,958,0.000789323300118444,"FBXO45",3133,1775
"ENSG00000099817",1572,1457,1891,1758,1503,1125,0.000789578232057497,"POLR2E",3134,141
"ENSG00000147124",41,46,96,569,876,569,0.000791533202404377,"ZNF41",3135,611
"ENSG00000157999",10,3,8,201,141,96,0.000792419996829592,"ANKRD61",3136,-911
"ENSG00000287125",1,3,0,215,140,22,0.000792631279771724,"AC018695.9",3137,NA
"ENSG00000244040",0,0,0,54,24,36,0.000795197794264779,"IL12A-AS1",3138,NA
"ENSG00000115163",6,5,12,88,341,116,0.000795746503244727,"CENPA",3139,931
"ENSG00000160360",65,31,52,2888,302,1002,0.00079736511155918,"GPSM1",3140,1629
"ENSG00000248275",151,221,194,178,121,108,0.000797377070865295,"TRIM52-AS1",3141,3037
"ENSG00000263531",3,1,3,90,90,48,0.000800839807673172,"AC130324.1",3142,-1100
"ENSG00000234937",3,2,3,73,86,71,0.000801451059839698,"AL139128.1",3143,-426
"ENSG00000151746",87,48,40,1332,838,1098,0.000802678079859404,"BICD1",3144,2471
"ENSG00000186230",18,14,9,300,206,419,0.000807625244596446,"ZNF749",3145,-510
"ENSG00000132879",441,483,318,406,80,68,0.000810314643713754,"FBXO44",3146,2511
"ENSG00000229117",1727,3621,2695,1501,1607,1732,0.000812330817162949,"RPL41",3147,2668
"ENSG00000262402",0,0,1,55,78,31,0.000812330817162949,"MCUR1P1",3148,-1623
"ENSG00000270022",0,0,0,20,20,98,0.000815538174603916,"Z93241.1",3149,-75
"ENSG00000065361",14,17,35,12,7,5,0.000822533536398944,"ERBB3",3150,4385
"ENSG00000031698",1429,1359,2815,1625,1986,1235,0.000822571449647774,"SARS1",3151,-129
"ENSG00000204599",222,180,698,247,216,204,0.000822571449647774,"TRIM39",3152,-2074
"ENSG00000213842",2,1,1,46,119,54,0.000823489170931529,"SUGT1P2",3153,-854
"ENSG00000143365",74,25,38,26,5,13,0.000825652734608057,"RORC",3154,4083
"ENSG00000163219",2205,2177,7308,2574,3055,2109,0.000825652734608057,"ARHGAP25",3155,47
"ENSG00000126773",223,212,650,3732,3523,5173,0.000826868601448333,"PCNX4",3156,803
"ENSG00000105722",2100,1082,1349,1533,783,650,0.000827265151824639,"ERF",3157,1301
"ENSG00000263657",4,0,0,135,199,40,0.000827265151824639,"AC023389.1",3158,-2302
"ENSG00000213889",37,52,117,61,25,17,0.000827908220552798,"PPM1N",3159,325
"ENSG00000083093",46,46,83,639,848,420,0.000828851345683755,"PALB2",3160,2640
"ENSG00000169122",62,28,154,38,3,1,0.000830368121081003,"FAM110B",3161,1707
"ENSG00000262074",2,0,0,214,46,38,0.000831626450574484,"SNORD3B-2",3162,2176
"ENSG00000085514",2287,1253,3211,648,1695,146,0.000833070481930332,"PILRA",3163,1645
"ENSG00000117152",6,2,67,2,0,0,0.000833665026249736,"RGS4",3164,3102
"ENSG00000163421",1403,2760,11918,1395,82,4,0.000834004683493317,"PROK2",3165,3053
"ENSG00000169704",149,165,42,9,7,48,0.000834004683493317,"GP9",3166,1945
"ENSG00000171314",1585,927,4785,962,1750,320,0.000834004683493317,"PGAM1",3167,1384
"ENSG00000250144",17,22,20,1,9,2,0.000834004683493317,"AC104619.3",3168,11601
"ENSG00000104903",2599,2683,2348,2012,1958,1734,0.000834882870708464,"LYL1",3169,1000
"ENSG00000161526",912,1021,2943,1242,1347,909,0.000836793615214751,"SAP30BP",3170,2238
"ENSG00000120800",112,112,71,1807,1608,1268,0.000841105866557724,"UTP20",3171,895
"ENSG00000147649",565,646,1680,8425,12221,8650,0.000841105866557724,"MTDH",3172,-60
"ENSG00000229413",104,40,86,61,31,31,0.000841105866557724,"AC018638.1",3173,-1144
"ENSG00000169733",430,329,774,512,328,364,0.000841507990492834,"RFNG",3174,131
"ENSG00000238113",66,51,251,2586,1251,1037,0.000841661954071062,"LINC01410",3175,161
"ENSG00000172461",13,0,38,0,0,0,0.000841851053559862,"FUT9",3176,6989
"ENSG00000166439",188,100,222,2159,1908,1460,0.000842138060062551,"RNF169",3177,2771
"ENSG00000267006",0,0,0,46,9,90,0.000842138060062551,"AC008507.2",3178,-12
"ENSG00000285596",10,5,8,139,158,128,0.00084223145865318,"AC017116.2",3179,NA
"ENSG00000271032",75,39,170,79,26,18,0.000848648870180119,"AC020907.4",3180,7266
"ENSG00000161896",14,13,22,2,6,0,0.000849009718933255,"IP6K3",3181,4946
"ENSG00000253284",2,0,0,36,84,122,0.000849009718933255,"AC092828.1",3182,1760
"ENSG00000272316",14,4,14,222,149,228,0.000849604106460153,"AL021368.2",3183,2116
"ENSG00000259972",80,34,69,945,809,696,0.00085009555514972,"AC009120.2",3184,-1302
"ENSG00000104722",10,3,93,5,0,2,0.000850106458210775,"NEFM",3185,5459
"ENSG00000213722",517,812,12297,779,430,913,0.000851164650452424,"DDAH2",3186,2330
"ENSG00000249258",1,0,0,121,13,83,0.000851164650452424,"AC079193.2",3187,-906
"ENSG00000232422",0,0,0,36,26,48,0.000851385256468791,"KNOP1P4",3188,-358
"ENSG00000184313",8,0,0,638,77,213,0.000852529573617627,"MROH7",3189,10507
"ENSG00000138107",1471,1419,7765,1725,1782,1412,0.000854250997428261,"ACTR1A",3190,592
"ENSG00000049247",10,15,4,1,0,0,0.000856235078061823,"UTS2",3191,1588
"ENSG00000285658",2,0,0,94,68,47,0.000856592273219179,"AC127035.1",3192,NA
"ENSG00000271122",20,13,41,331,297,235,0.000858958123626899,"AC018647.2",3193,4668
"ENSG00000237336",2,0,0,62,183,32,0.000863430745452808,"AL445489.1",3194,356
"ENSG00000157106",1172,815,2144,15372,11594,12227,0.000865765489919396,"SMG1",3195,855
"ENSG00000153820",6,3,17,0,0,0,0.00086785930055474,"SPHKAP",3196,8677
"ENSG00000271161",1,0,0,54,64,37,0.00086785930055474,"BOLA2P2",3197,-1640
"ENSG00000215208",0,0,0,143,3,60,0.000868238175419328,"KRT18P60",3198,460
"ENSG00000235880",0,1,0,76,94,19,0.000868238175419328,"AL158832.1",3199,-1533
"ENSG00000167536",91,91,1042,171,28,48,0.00086892150438194,"DHRS13",3200,952
"ENSG00000134240",11,9,7,1,0,0,0.000870192288338954,"HMGCS2",3201,1179
"ENSG00000089022",197,163,253,2113,2257,1780,0.000870361081948724,"MAPKAPK5",3202,-219
"ENSG00000197272",20,34,164,10,34,10,0.000870361081948724,"IL27",3203,6582
"ENSG00000237702",42,12,7,7,2,2,0.000870686547533274,"TRBV3-1",3204,-585
"ENSG00000047644",945,823,2652,1567,792,462,0.00087283618843897,"WWC3",3205,1697
"ENSG00000221944",15,29,31,387,291,440,0.000873266979073489,"TIGD1",3206,1152
"ENSG00000155252",456,288,260,224,188,25,0.000874172062186091,"PI4K2A",3207,654
"ENSG00000178982",2217,2162,3036,2110,2660,1667,0.000875689502468264,"EIF3K",3208,224
"ENSG00000164403",34,64,110,47,18,3,0.000878004492556267,"SHROOM1",3209,1419
"ENSG00000100523",211,213,186,3467,2419,2077,0.000878296050074707,"DDHD1",3210,2591
"ENSG00000186517",5946,5448,30168,5414,8918,4097,0.000880183851274235,"ARHGAP30",3211,1422
"ENSG00000118680",1555,5251,20000,2181,3048,2949,0.000883243555842163,"MYL12B",3212,705
"ENSG00000104047",30,81,107,1041,867,1086,0.000884170600736834,"DTWD1",3213,1173
"ENSG00000156873",599,621,1419,930,711,605,0.000884887304475589,"PHKG2",3214,492
"ENSG00000123405",3314,5431,44764,5436,2582,4868,0.000884917453549221,"NFE2",3215,1495
"ENSG00000185958",0,0,4,121,39,92,0.000884917453549221,"FAM186A",3216,-465
"ENSG00000253218",2,0,0,87,55,63,0.000884917453549221,"KLF3P1",3217,1355
"ENSG00000270890",2,0,0,86,68,50,0.000884917453549221,"AL049844.2",3218,-648
"ENSG00000286894",0,0,0,35,54,23,0.000884917453549221,"AC009141.1",3219,NA
"ENSG00000279632",0,0,0,37,56,21,0.000885000069162864,"AP003108.4",3220,-745
"ENSG00000125885",38,33,31,468,515,469,0.000887107594688154,"MCM8",3221,15807
"ENSG00000265992",51,1,2,1,0,0,0.000891163501423915,"ESRG",3222,NA
"ENSG00000131771",7,9,120,6,9,1,0.000892913478193839,"PPP1R1B",3223,9802
"ENSG00000198873",403,283,330,174,334,86,0.000895899598579626,"GRK5",3224,2173
"ENSG00000215114",1503,1274,10472,1701,1520,1422,0.000896104199600012,"UBXN2B",3225,1459
"ENSG00000151687",23,26,17,461,394,246,0.000896486084295101,"ANKAR",3226,97
"ENSG00000171148",767,1436,7767,1149,1382,950,0.000896955772330893,"TADA3",3227,1293
"ENSG00000255026",467,120,396,183,16,5,0.000898448532953673,"AC136475.3",3228,2731
"ENSG00000258648",0,0,0,69,19,33,0.000899197201260591,"UBE2CP1",3229,-413
"ENSG00000180628",2484,2032,1758,1961,1652,585,0.000899469153562755,"PCGF5",3230,1846
"ENSG00000188011",36,84,8,14,0,3,0.000899469153562755,"RTP5",3231,2083
"ENSG00000108557",226,100,133,3607,1733,2452,0.00090026320663373,"RAI1",3232,2021
"ENSG00000197056",26,62,123,857,882,1043,0.00090084704806656,"ZMYM1",3233,1296
"ENSG00000230330",11,41,55,2,13,0,0.000901081747435555,"HMGN2P3",3234,16277
"ENSG00000232177",11,16,30,3,7,0,0.000903181215992723,"MTND4P24",3235,3269
"ENSG00000231049",0,0,0,44,20,49,0.000903230130199387,"OR52B5P",3236,10629
"ENSG00000182732",55,45,35,16,1,15,0.00090342484073775,"RGS6",3237,3755
"ENSG00000164122",8,5,8,0,0,0,0.000903431639501755,"ASB5",3238,2644
"ENSG00000138795",899,306,806,508,85,30,0.000904514105979647,"LEF1",3239,1855
"ENSG00000090316",1408,1126,5425,1704,1721,1094,0.000904595430524453,"MAEA",3240,4531
"ENSG00000217026",8,11,11,1,1,0,0.000904595430524453,"RPL10P1",3241,9352
"ENSG00000095370",1484,1533,3428,2386,1770,754,0.000907790178669433,"SH2D3C",3242,849
"ENSG00000287857",0,0,0,42,36,28,0.000907790178669433,"AL592546.3",3243,NA
"ENSG00000177732",74,45,128,1562,576,1326,0.000910524480807421,"SOX12",3244,819
"ENSG00000106211",3543,797,810,327,461,761,0.000911134023357129,"HSPB1",3245,2076
"ENSG00000099622",2916,2806,5146,2451,2534,2981,0.000912485993653259,"CIRBP",3246,-852
"ENSG00000278745",48,21,4,6,0,0,0.000915159748716436,"AL391903.3",3247,4478
"ENSG00000212939",3,0,4,88,48,161,0.000915434764021438,"Z97192.1",3248,1286
"ENSG00000184515",21,10,22,7,1,0,0.000920049271227285,"BEX5",3249,1516
"ENSG00000181274",674,1439,10552,555,1625,721,0.000920125005357946,"FRAT2",3250,1560
"ENSG00000145241",137,155,125,2351,1628,1616,0.000922177202901044,"CENPC",3251,433
"ENSG00000258044",1,1,0,64,102,36,0.000924673731949344,"AC073569.1",3252,-1346
"ENSG00000155506",1177,576,869,13113,11233,10481,0.000926721333959966,"LARP1",3253,2203
"ENSG00000187634",0,0,0,33,114,10,0.000926721333959966,"SAMD11",3254,3400
"ENSG00000254837",1,3,5,63,73,150,0.000926948945010055,"AP001372.2",3255,1395
"ENSG00000083535",47,94,157,1218,1116,982,0.000928238585297397,"PIBF1",3256,840
"ENSG00000122025",51,509,183,8167,5766,9927,0.000929030932089179,"FLT3",3257,2250
"ENSG00000215493",4,0,3,106,90,58,0.000929539314244605,"AC007731.1",3258,-1152
"ENSG00000255893",1,3,0,145,57,60,0.000933506949783588,"AP000786.1",3259,-362
"ENSG00000226899",1,0,0,71,34,52,0.000934415696744516,"AL731577.1",3260,-1416
"ENSG00000217041",0,0,0,36,53,22,0.000935604980265398,"AL512430.2",3261,-1110
"ENSG00000120645",11,9,33,370,94,990,0.000936786744611659,"IQSEC3",3262,-646
"ENSG00000185129",102,99,164,1991,881,1922,0.000937976273521659,"PURA",3263,306
"ENSG00000244378",0,0,4,73,113,46,0.000940701093711097,"RPS2P45",3264,-500
"ENSG00000145192",18,1,9,0,0,0,0.00094086290232236,"AHSG",3265,3194
"ENSG00000213719",4520,10796,47998,4925,7639,7443,0.00094086290232236,"CLIC1",3266,788
"ENSG00000238198",3,0,1,55,181,44,0.00094086290232236,"LRIG2-DT",3267,520
"ENSG00000251497",2,0,0,101,76,38,0.00094086290232236,"PITPNM2-AS1",3268,-1459
"ENSG00000258919",13,1,39,1,1,0,0.00094086290232236,"AL049836.1",3269,4064
"ENSG00000275854",0,3,2,55,103,72,0.00094086290232236,"AC084824.4",3270,2601
"ENSG00000187862",26,23,10,849,382,255,0.000941334880269319,"TTC24",3271,3244
"ENSG00000254162",1,0,0,44,56,50,0.000941682632262168,"AC009812.3",3272,-1384
"ENSG00000144560",101,65,194,1349,1161,1008,0.000942586121953188,"VGLL4",3273,1040
"ENSG00000101216",530,425,1093,784,572,337,0.00094595787376957,"GMEB2",3274,935
"ENSG00000177602",15,9,7,146,360,220,0.00094595787376957,"HASPIN",3275,1865
"ENSG00000198498",30,63,70,589,943,671,0.00094595787376957,"TMA16",3276,1184
"ENSG00000117592",4371,2657,6783,3251,2829,3529,0.000949836035435739,"PRDX6",3277,-637
"ENSG00000175604",4,0,0,91,174,58,0.000951069226327331,"AC007601.1",3278,411
"ENSG00000041988",114,130,348,173,155,98,0.000951447294306993,"THAP3",3279,292
"ENSG00000159409",17,9,55,5,11,4,0.000952057535530188,"CELF3",3280,13357
"ENSG00000162409",3,9,39,2,0,0,0.000953560303465127,"PRKAA2",3281,3002
"ENSG00000196950",90,177,130,1847,1845,2179,0.000953560303465127,"SLC39A10",3282,1375
"ENSG00000236567",0,0,3,118,74,33,0.000953560303465127,"TCF3P1",3283,-626
"ENSG00000100056",342,274,952,373,410,298,0.00095632213742899,"ESS2",3284,2152
"ENSG00000162391",1,0,0,238,74,5,0.000956460498684117,"FAM151A",3285,-1840
"ENSG00000177324",44,3,4,1,2,0,0.000956757511912595,"BEND2",3286,2383
"ENSG00000141968",2515,2382,10933,3735,3291,1894,0.000957430158251696,"VAV1",3287,1889
"ENSG00000171700",1060,2089,9861,1499,2313,1017,0.000957430158251696,"RGS19",3288,1617
"ENSG00000116729",279,401,1660,221,5,1,0.000958501088370765,"WLS",3289,2705
"ENSG00000269220",105,143,415,123,87,131,0.000962303490242524,"LINC00528",3290,85
"ENSG00000153107",168,149,144,2519,1656,1793,0.00096363243423222,"ANAPC1",3291,886
"ENSG00000198690",168,165,380,3219,1734,3213,0.000965836940169292,"FAN1",3292,-2723
"ENSG00000247095",89,37,216,68,5,8,0.000966375438742814,"MIR210HG",3293,2070
"ENSG00000275835",76,69,68,1037,932,694,0.00096682794530227,"TUBGCP5",3294,-1150
"ENSG00000259682",1,0,0,51,98,25,0.000967165780312185,"AC091231.1",3295,-288
"ENSG00000260128",0,0,0,43,24,40,0.000967165780312185,"ULK4P2",3296,-757
"ENSG00000264538",114,57,91,1463,3151,621,0.000967292578219586,"SUZ12P1",3297,-2160
"ENSG00000111275",517,598,1949,698,812,251,0.000967730547965886,"ALDH2",3298,-857
"ENSG00000270409",0,0,2,87,21,135,0.000968101487503363,"AC090950.1",3299,683
"ENSG00000279347",2,1,0,89,56,56,0.000971010244715146,"AC021945.1",3300,1042
"ENSG00000230362",5,13,48,1,6,1,0.000972665745089054,"ACTG1P23",3301,19182
"ENSG00000151304",28,40,27,449,557,466,0.000973137038030301,"SRFBP1",3302,711
"ENSG00000230916",4,16,86,3,9,2,0.000973137038030301,"MTCO1P53",3303,-178
"ENSG00000126005",595,296,1346,466,598,309,0.000975119745190314,"MMP24OS",3304,1274
"ENSG00000181036",477,1056,36,242,46,17,0.000975119745190314,"FCRL6",3305,2992
"ENSG00000257195",1,1,3,66,63,57,0.000977813197511221,"HNRNPA1P50",3306,-939
"ENSG00000051180",36,16,34,342,549,353,0.000978082494061792,"RAD51",3307,1829
"ENSG00000143595",62,34,10,2,0,9,0.000980058576007279,"AQP10",3308,219
"ENSG00000211734",93,12,29,17,3,0,0.000980058576007279,"TRBV5-1",3309,-60
"ENSG00000258875",49,78,14,22,11,13,0.000981620292386035,"AL135818.1",3310,3570
"ENSG00000180747",60,30,12,1199,565,1213,0.000983216559266598,"SMG1P3",3311,2378
"ENSG00000165406",3316,3820,2309,2212,1269,2036,0.000983433789758257,"MARCHF8",3312,568
"ENSG00000151846",84,25,53,22,34,15,0.000983524557599081,"PABPC3",3313,10572
"ENSG00000240401",1,9,9,143,257,97,0.000983524557599081,"AC012358.2",3314,-2252
"ENSG00000234773",1,0,2,45,67,72,0.000984627005000734,"AC012618.3",3315,631
"ENSG00000159217",9,9,3,0,0,0,0.000985862667534603,"IGF2BP1",3316,13502
"ENSG00000166947",1304,715,377,456,12,38,0.000985862667534603,"EPB42",3317,3
"ENSG00000260689",0,4,0,111,96,80,0.000987403715784313,"HNRNPA3P11",3318,-1352
"ENSG00000104522",1316,766,952,1144,429,349,0.000987859893476328,"GFUS",3319,2010
"ENSG00000107175",247,325,797,328,377,272,0.000989279223168133,"CREB3",3320,-114
"ENSG00000172974",17,13,47,8,13,4,0.000989406393343494,"VDAC2P5",3321,16543
"ENSG00000271105",1,2,0,143,40,56,0.000989559348535126,"SCML2P2",3322,-297
"ENSG00000275413",8,4,5,128,152,86,0.000990532881277205,"AC002553.2",3323,-603
"ENSG00000270300",1,0,0,85,45,31,0.000993328327848538,"PHACTR2P1",3324,-627
"ENSG00000280392",6,8,0,193,208,238,0.000994764080746325,"AC007496.3",3325,3618
"ENSG00000254017",0,0,4,125,68,43,0.00099527762469041,"IGHEP2",3326,1041
"ENSG00000271996",0,0,1,71,47,34,0.000995379697855931,"AC019080.4",3327,-1841
"ENSG00000225017",1,0,1,65,52,57,0.000995573243431882,"AP004289.1",3328,-1732
"ENSG00000143493",113,168,175,1822,1701,1732,0.000995722864257738,"INTS7",3329,464
"ENSG00000274364",0,0,0,42,60,16,0.000995722864257738,"AL110115.1",3330,-1299
"ENSG00000141469",303,378,179,173,50,147,0.000996724522775429,"SLC14A1",3331,2269
"ENSG00000186204",89,41,17,23,1,1,0.00099747312575785,"CYP4F12",3332,2828
"ENSG00000138018",117,106,84,1553,1391,1450,0.000997502346478488,"SELENOI",3333,1929
"ENSG00000131127",117,88,176,1814,1835,711,0.000999297278775463,"ZNF141",3334,-2342
"ENSG00000143248",19,77,331,59,27,27,0.000999297278775463,"RGS5",3335,7221
"ENSG00000225726",1,0,0,37,100,33,0.00100569889636124,"AC007000.2",3336,-828
"ENSG00000132024",643,620,1238,1029,762,508,0.00100656769810257,"CC2D1A",3337,1217
"ENSG00000101665",303,312,41,98,95,20,0.00100670481885711,"SMAD7",3338,3003
"ENSG00000259090",0,0,0,34,39,30,0.00100796391909737,"SEPTIN7P1",3339,-692
"ENSG00000160255",16979,21319,80691,23109,25914,5551,0.00100896794016582,"ITGB2",3340,2342
"ENSG00000260733",0,0,0,47,47,18,0.00101338656338416,"AC046158.1",3341,-1409
"ENSG00000234650",2,0,0,137,157,15,0.00101344750413886,"PCCA-AS1",3342,-2743
"ENSG00000175087",24,51,28,516,665,640,0.00101466006242634,"PDIK1L",3343,1770
"ENSG00000248415",9,12,45,395,314,194,0.00101466006242634,"GAPDHP61",3344,-2583
"ENSG00000236279",11,21,15,2,1,5,0.00101754180402861,"CLEC2L",3345,3834
"ENSG00000137601",41,56,59,523,786,854,0.00102084063233392,"NEK1",3346,501
"ENSG00000265817",7,1,5,148,106,80,0.00102089162468912,"FSBP",3347,-1845
"ENSG00000172137",2,5,23,0,0,0,0.00102130434732951,"CALB2",3348,1614
"ENSG00000273369",1,0,0,57,51,39,0.0010241845530815,"AC096586.2",3349,-642
"ENSG00000230872",7,0,0,179,424,72,0.00102633110410719,"MFSD13B",3350,-13
"ENSG00000183808",31,43,185,1226,959,1152,0.0010270143433554,"RBM12B",3351,2999
"ENSG00000288076",2,2,2,72,66,61,0.00103308201419981,"AC018398.2",3352,NA
"ENSG00000157873",4454,1979,3739,2678,1628,253,0.00103517527496901,"TNFRSF14",3353,5023
"ENSG00000152253",4,8,18,123,240,150,0.0010367536729479,"SPC25",3354,3108
"ENSG00000286548",4,0,0,200,42,117,0.00103709414582007,"AL596214.1",3355,NA
"ENSG00000136541",152,81,420,135,140,91,0.00103828767121599,"ERMN",3356,1219
"ENSG00000105401",2070,1703,5987,2782,2406,1892,0.00104260703833622,"CDC37",3357,174
"ENSG00000078401",13,69,26,15,2,8,0.00104287434727343,"EDN1",3358,1477
"ENSG00000248309",7,11,11,279,104,165,0.00104287434727343,"MEF2C-AS1",3359,-414
"ENSG00000135506",3699,3554,14751,3504,5521,3148,0.00104320845837568,"OS9",3360,533
"ENSG00000149925",1565,203,345,160,155,277,0.00104320845837568,"ALDOA",3361,-3348
"ENSG00000181227",4,6,16,208,106,123,0.00104464523299186,"DLSTP1",3362,-2169
"ENSG00000271639",0,0,0,35,28,40,0.00104744414697375,"PPFIA1P1",3363,1531
"ENSG00000211771",43,18,1,4,1,0,0.00104756644165164,"TRBJ2-7",3364,6680
"ENSG00000127362",0,0,0,138,10,23,0.00104985040158508,"TAS2R3",3365,112
"ENSG00000238228",7,0,7,274,76,135,0.00104985040158508,"OR7E7P",3366,1044
"ENSG00000122435",42,75,40,982,739,990,0.00105126084183509,"TRMT13",3367,1930
"ENSG00000247596",388,763,3535,737,453,565,0.00105126084183509,"TWF2",3368,-1825
"ENSG00000227382",0,0,0,36,43,25,0.00105414668717943,"EIF4A2P2",3369,-917
"ENSG00000224550",4,8,9,0,0,0,0.00105483554971558,"NDUFA4P1",3370,22963
"ENSG00000251369",34,57,68,815,479,927,0.00106006731230388,"ZNF550",3371,1451
"ENSG00000267737",7,6,65,4,4,0,0.00106200062666947,"AC087645.2",3372,4211
"ENSG00000251230",6,33,58,5,4,10,0.00106392540111762,"MIR3945HG",3373,6543
"ENSG00000248780",4,3,76,0,0,2,0.00106525567734527,"ARL4AP2",3374,NA
"ENSG00000204209",903,1070,2284,1353,1140,1053,0.00106773895591112,"DAXX",3375,-1741
"ENSG00000107521",3112,2354,3293,2916,2663,2100,0.00106935509349719,"HPS1",3376,709
